,0
1666,HOME_5
1667,HOME_5
1668,HOME_5
1669,HOME_5
1670,HOME_5
1671,HOME_5
1672,HOME_5
1673,HOME_5
1674,HOME_5
1675,HOME_5
1676,HOME_5
1677,HOME_5
1678,HOME_5
1679,HOME_5
1680,HOME_5
1681,HOME_5
1682,HOME_5
1683,HOME_5
1684,HOME_5
1685,HOME_5
1686,HOME_5
1687,HOME_5
1688,HOME_5
1689,HOME_5
1690,HOME_5
1691,HOME_5
1692,HOME_5
1693,HOME_5
1694,HOME_5
1695,HOME_5
1696,HOME_5
1697,HOME_5
1698,HOME_5
1699,HOME_5
1700,HOME_5
1701,HOME_5
1702,HOME_5
1703,HOME_5
1704,HOME_5
1705,HOME_5
1706,HOME_5
1707,HOME_5
1708,HOME_5
1709,HOME_5
1710,HOME_5
1711,HOME_5
1712,HOME_5
1713,HOME_5
1714,HOME_5
1715,HOME_5
1716,HOME_5
1717,HOME_5
1718,HOME_5
1719,HOME_5
1720,HOME_5
1721,HOME_5
1722,HOME_5
1723,HOME_5
1724,HOME_5
1725,HOME_5
1726,HOME_5
1727,HOME_5
1728,HOME_5
1729,HOME_5
1730,HOME_5
1731,HOME_5
1732,HOME_5
1733,HOME_5
1734,HOME_5
1735,HOME_5
1736,HOME_5
1737,HOME_5
1738,HOME_5
1739,HOME_5
1740,HOME_5
1741,HOME_5
1742,HOME_5
1743,HOME_5
1744,HOME_5
1745,HOME_5
1746,HOME_5
1747,HOME_5
1748,HOME_5
1749,HOME_5
1750,HOME_5
1751,HOME_5
1752,HOME_5
1753,HOME_5
1754,HOME_5
1755,HOME_5
1756,HOME_5
1757,HOME_5
1758,HOME_5
1759,HOME_5
1760,HOME_5
1761,HOME_5
1762,HOME_5
1763,HOME_5
1764,HOME_5
1765,HOME_5
1766,HOME_5
1767,HOME_5
1768,HOME_5
1769,HOME_5
1770,HOME_5
1771,HOME_5
1772,HOME_5
1773,HOME_5
1774,HOME_5
1775,HOME_5
1776,HOME_5
1777,HOME_5
1778,HOME_5
1779,HOME_5
1780,HOME_5
1781,HOME_5
1782,HOME_5
1783,HOME_5
1784,HOME_5
1785,HOME_5
1786,HOME_5
1787,HOME_5
1788,HOME_5
1789,HOME_5
1790,HOME_5
1791,HOME_5
1792,HOME_5
1793,HOME_5
1794,HOME_5
1795,HOME_5
1796,HOME_5
1797,HOME_5
1798,HOME_5
1799,HOME_5
1800,HOME_5
1801,HOME_5
1802,HOME_5
1803,HOME_5
1804,HOME_5
1805,HOME_5
1806,HOME_5
1807,HOME_5
1808,HOME_5
1809,HOME_5
1810,HOME_5
1811,HOME_5
1812,HOME_5
1813,HOME_5
1814,HOME_5
1815,HOME_5
1816,HOME_5
1817,HOME_5
1818,HOME_5
1819,HOME_5
1820,HOME_5
1821,HOME_5
1822,HOME_5
1823,HOME_5
1824,HOME_5
1825,HOME_5
1826,HOME_5
1827,HOME_5
1828,HOME_5
1829,HOME_5
1830,HOME_5
1831,HOME_5
1832,HOME_5
1833,HOME_5
1834,HOME_5
1835,HOME_5
1836,HOME_5
1837,HOME_5
1838,HOME_5
1839,HOME_5
1840,HOME_5
1841,HOME_5
1842,HOME_5
1843,HOME_5
1844,HOME_5
1845,HOME_5
1846,HOME_5
1847,HOME_5
1848,HOME_5
1849,HOME_5
1850,HOME_5
1851,HOME_5
1852,HOME_5
1853,HOME_5
1854,HOME_5
1855,HOME_5
1856,HOME_5
1857,HOME_5
1858,HOME_5
1859,HOME_5
1860,HOME_5
1861,HOME_5
1862,HOME_5
1863,HOME_5
1864,HOME_5
1865,HOME_5
1866,HOME_5
1867,HOME_5
1868,HOME_5
1869,HOME_5
1870,HOME_5
1871,HOME_5
1872,HOME_5
1873,HOME_5
1874,HOME_5
1875,HOME_5
1876,HOME_5
1877,HOME_5
1878,HOME_5
1879,HOME_5
1880,HOME_5
1881,HOME_5
1882,HOME_5
1883,HOME_5
1884,HOME_5
1885,HOME_5
1886,HOME_5
1887,HOME_5
1888,HOME_5
1889,HOME_5
1890,HOME_5
1891,HOME_5
1892,HOME_5
1893,HOME_5
1894,HOME_5
1895,HOME_5
1896,HOME_5
1897,HOME_5
1898,HOME_5
1899,HOME_5
1900,HOME_5
1901,HOME_5
1902,HOME_5
1903,HOME_5
1904,HOME_5
1905,HOME_5
1906,HOME_5
1907,HOME_5
1908,HOME_5
1909,HOME_5
1910,HOME_5
1911,HOME_5
1912,HOME_5
1913,HOME_5
1914,HOME_5
1915,HOME_5
1916,HOME_5
1917,HOME_5
1918,HOME_5
1919,HOME_5
1920,HOME_5
1921,HOME_5
1922,HOME_5
1923,HOME_5
1924,HOME_5
1925,HOME_5
1926,HOME_5
1927,HOME_5
1928,HOME_5
1929,HOME_5
1930,HOME_5
1931,HOME_5
1932,HOME_5
1933,HOME_5
1934,HOME_5
1935,HOME_5
1936,HOME_5
1937,HOME_5
1938,HOME_5
1939,HOME_5
1940,HOME_5
1941,HOME_5
1942,HOME_5
1943,HOME_5
1944,HOME_5
1945,HOME_5
1946,HOME_5
1947,HOME_5
1948,HOME_5
1949,HOME_5
1950,HOME_5
1951,HOME_5
1952,HOME_5
1953,HOME_5
1954,HOME_5
1955,HOME_5
1956,HOME_5
1957,HOME_5
1958,HOME_5
1959,HOME_5
1960,HOME_5
1961,HOME_5
1962,HOME_5
1963,HOME_5
1964,HOME_5
1965,HOME_5
1966,HOME_5
1967,HOME_5
1968,HOME_5
1969,HOME_5
1970,HOME_5
1971,HOME_5
1972,HOME_5
1973,HOME_5
1974,HOME_5
1975,HOME_5
1976,HOME_5
1977,HOME_5
1978,HOME_5
1979,HOME_5
1980,HOME_5
1981,HOME_5
1982,HOME_5
1983,HOME_5
1984,HOME_5
1985,HOME_5
1986,HOME_5
1987,HOME_5
1988,HOME_5
1989,HOME_5
1990,HOME_5
1991,HOME_5
1992,HOME_5
1993,HOME_5
1994,HOME_5
1995,HOME_5
1996,HOME_5
1997,HOME_5
1998,HOME_5
1999,HOME_5
2000,HOME_5
2001,HOME_5
2002,HOME_5
2003,HOME_5
2004,HOME_5
2005,HOME_5
2006,HOME_5
2007,HOME_5
2008,HOME_5
2009,HOME_5
2010,HOME_5
2011,AWAY_1
2012,AWAY_1
2013,AWAY_1
2014,AWAY_1
2015,AWAY_1
2016,AWAY_1
2017,AWAY_1
2018,AWAY_1
2019,AWAY_1
2020,AWAY_1
2021,AWAY_1
2022,AWAY_1
2023,AWAY_1
2024,AWAY_1
2025,AWAY_1
2026,AWAY_1
2027,AWAY_1
2028,AWAY_1
2029,AWAY_1
2030,AWAY_1
2031,AWAY_1
2032,AWAY_1
2033,AWAY_1
2034,AWAY_1
2035,AWAY_1
2036,AWAY_1
2037,AWAY_1
2038,AWAY_1
2039,AWAY_1
2040,AWAY_1
2041,AWAY_1
2042,AWAY_1
2043,AWAY_1
2044,AWAY_1
2045,AWAY_1
2046,AWAY_1
2047,AWAY_1
2048,AWAY_1
2049,AWAY_1
2050,AWAY_1
2051,AWAY_1
2052,AWAY_1
2053,AWAY_1
2054,AWAY_1
2055,AWAY_1
2056,AWAY_1
2057,AWAY_1
2058,AWAY_1
2059,AWAY_1
2060,AWAY_1
2061,AWAY_1
2062,AWAY_1
2063,AWAY_1
2064,AWAY_1
2065,AWAY_1
2066,AWAY_1
2067,AWAY_1
2068,AWAY_1
2069,AWAY_1
2070,AWAY_1
2071,AWAY_1
2072,AWAY_1
2073,AWAY_1
2074,AWAY_1
2075,AWAY_1
2076,AWAY_1
2077,AWAY_1
2078,AWAY_1
2079,AWAY_1
2080,AWAY_1
2081,AWAY_1
2082,AWAY_1
2083,AWAY_1
2084,AWAY_1
2085,AWAY_1
2086,AWAY_1
2087,AWAY_1
2088,AWAY_1
2089,AWAY_1
2090,AWAY_1
2091,AWAY_1
2092,AWAY_1
2093,AWAY_1
2094,AWAY_1
2095,AWAY_1
2096,AWAY_1
2097,AWAY_1
2098,AWAY_1
2099,AWAY_1
2100,AWAY_1
2101,AWAY_1
2102,AWAY_1
2103,AWAY_1
2104,AWAY_1
2105,AWAY_1
2106,AWAY_1
2107,AWAY_1
2108,AWAY_1
2109,AWAY_1
2110,AWAY_1
2111,AWAY_1
2112,AWAY_1
2113,AWAY_1
2114,AWAY_1
2115,AWAY_1
2116,AWAY_1
2117,AWAY_1
2118,AWAY_1
2119,AWAY_1
2120,AWAY_1
2121,AWAY_1
2122,AWAY_1
2123,AWAY_1
2124,AWAY_1
2125,AWAY_1
2126,AWAY_1
2127,AWAY_1
2128,AWAY_1
2129,AWAY_1
2130,AWAY_1
2131,AWAY_1
2132,AWAY_1
2133,AWAY_1
2134,AWAY_1
2135,AWAY_1
2136,AWAY_1
2137,AWAY_1
2138,AWAY_1
2139,AWAY_1
2140,AWAY_1
2141,AWAY_1
2142,AWAY_1
2143,AWAY_1
2144,AWAY_1
2145,AWAY_1
2146,AWAY_1
2147,AWAY_1
2148,AWAY_1
2149,AWAY_1
2150,AWAY_1
2151,AWAY_1
2152,AWAY_1
2153,AWAY_1
2154,AWAY_1
2155,AWAY_1
2156,AWAY_1
2157,AWAY_1
2158,AWAY_1
2159,AWAY_1
2160,AWAY_1
2161,AWAY_1
2162,AWAY_1
2163,AWAY_1
2164,AWAY_1
2165,AWAY_1
2166,AWAY_1
2167,AWAY_1
2168,AWAY_1
2169,AWAY_1
2170,AWAY_1
2171,AWAY_1
2172,AWAY_1
2173,AWAY_1
2174,AWAY_1
2175,AWAY_1
2176,AWAY_1
2177,AWAY_1
2178,AWAY_1
2179,AWAY_1
2180,AWAY_1
2181,AWAY_1
2182,AWAY_1
2183,AWAY_1
2184,AWAY_1
2185,AWAY_1
2186,AWAY_1
2187,AWAY_1
2188,AWAY_1
2189,AWAY_1
2190,AWAY_1
2191,AWAY_1
2192,AWAY_1
2193,AWAY_1
2194,AWAY_1
2195,AWAY_1
2196,AWAY_1
2197,AWAY_1
2198,AWAY_1
2199,AWAY_1
2200,AWAY_1
2201,AWAY_1
2202,AWAY_1
2203,AWAY_1
2204,AWAY_1
2205,AWAY_1
2206,AWAY_1
2207,AWAY_1
2208,AWAY_1
2209,AWAY_1
2210,AWAY_1
2211,AWAY_1
2212,AWAY_1
2213,AWAY_1
2214,AWAY_1
2215,AWAY_1
2216,AWAY_1
2217,AWAY_1
2218,AWAY_1
2219,AWAY_1
2220,AWAY_1
2221,AWAY_1
2222,AWAY_1
2223,AWAY_1
2224,AWAY_1
2225,AWAY_1
2226,AWAY_1
2227,AWAY_1
2228,AWAY_1
2229,AWAY_1
2230,AWAY_1
2231,AWAY_1
2232,AWAY_1
2233,AWAY_1
2234,AWAY_1
2235,AWAY_1
2236,AWAY_1
2237,AWAY_1
2238,AWAY_1
2239,AWAY_1
2240,AWAY_1
2241,AWAY_1
2242,AWAY_1
2243,AWAY_1
2244,AWAY_1
2245,AWAY_1
2246,AWAY_1
2247,AWAY_1
2248,AWAY_1
2249,AWAY_1
2250,AWAY_1
2251,AWAY_1
2252,AWAY_1
2253,AWAY_1
2254,AWAY_1
2255,AWAY_1
2256,AWAY_1
2257,AWAY_1
2258,AWAY_1
2259,AWAY_1
2260,AWAY_1
2261,AWAY_1
2262,AWAY_1
2263,AWAY_1
2264,AWAY_1
2265,AWAY_1
2266,AWAY_1
2267,AWAY_1
2268,AWAY_1
2269,AWAY_1
2270,AWAY_1
2271,AWAY_1
2272,AWAY_1
2273,AWAY_1
2274,AWAY_1
2275,AWAY_1
2276,AWAY_1
2277,AWAY_1
2278,AWAY_1
2279,AWAY_1
2280,AWAY_1
2281,AWAY_1
2282,AWAY_1
2283,AWAY_1
2284,AWAY_1
2285,AWAY_1
2286,AWAY_1
2287,AWAY_1
2288,AWAY_1
2289,AWAY_1
2290,AWAY_1
2291,AWAY_1
2292,AWAY_1
2293,AWAY_1
2294,AWAY_1
2295,AWAY_1
2296,AWAY_1
2297,AWAY_1
2298,AWAY_1
2299,AWAY_1
2300,AWAY_1
2301,AWAY_1
2302,AWAY_1
2303,AWAY_1
2304,AWAY_1
2305,AWAY_1
2306,AWAY_1
2307,AWAY_1
2308,AWAY_1
2309,AWAY_1
2310,AWAY_1
2311,AWAY_1
2312,AWAY_1
2313,AWAY_1
2314,AWAY_1
2315,AWAY_1
2316,AWAY_1
2317,AWAY_1
2318,AWAY_1
2319,AWAY_1
2320,AWAY_1
2321,AWAY_1
2322,AWAY_1
2323,AWAY_1
2324,AWAY_1
2325,AWAY_1
2326,AWAY_1
2327,AWAY_1
2328,AWAY_1
2329,AWAY_1
2330,AWAY_1
2331,AWAY_1
2332,AWAY_1
2333,AWAY_1
2334,AWAY_1
2335,AWAY_1
2336,AWAY_1
2337,AWAY_1
2338,AWAY_1
2339,AWAY_1
2340,AWAY_1
2341,AWAY_1
2342,AWAY_1
2343,AWAY_1
2344,AWAY_1
2345,AWAY_1
2346,AWAY_1
2347,AWAY_1
2348,AWAY_1
2349,AWAY_1
2350,AWAY_1
2351,AWAY_1
2352,AWAY_1
2353,AWAY_1
2354,AWAY_1
2355,AWAY_1
2356,AWAY_1
2357,AWAY_1
2358,AWAY_1
2359,AWAY_1
2360,AWAY_1
2361,AWAY_1
2362,AWAY_1
2363,AWAY_1
2364,AWAY_1
2365,AWAY_1
2366,AWAY_1
2367,AWAY_1
2368,AWAY_1
2369,AWAY_1
2370,AWAY_1
2371,AWAY_1
2372,AWAY_1
2373,AWAY_1
2374,AWAY_1
2375,AWAY_1
2376,AWAY_1
2377,AWAY_1
2378,AWAY_1
2379,AWAY_1
2380,AWAY_1
2381,AWAY_1
2382,AWAY_1
2383,AWAY_1
2384,AWAY_1
2385,AWAY_1
2386,AWAY_1
2387,AWAY_1
2388,AWAY_1
2389,AWAY_1
2390,AWAY_1
2391,AWAY_1
2392,AWAY_1
2393,AWAY_1
2394,AWAY_1
2395,AWAY_1
2396,AWAY_1
2397,AWAY_1
2398,AWAY_1
2399,AWAY_1
2400,AWAY_1
2401,AWAY_1
2402,AWAY_1
2403,AWAY_1
2404,AWAY_1
2405,AWAY_1
2406,AWAY_1
2407,AWAY_1
2408,AWAY_1
2409,AWAY_1
2410,AWAY_1
2411,AWAY_1
2412,AWAY_1
2413,AWAY_1
2414,AWAY_1
2415,AWAY_1
2416,AWAY_1
2417,AWAY_1
2418,AWAY_1
2419,AWAY_1
2420,AWAY_1
2421,AWAY_2
2422,AWAY_2
2423,AWAY_2
2424,AWAY_2
2425,AWAY_2
2426,AWAY_2
2427,AWAY_2
2428,AWAY_2
2429,AWAY_2
2430,AWAY_2
2431,AWAY_2
2432,AWAY_2
2433,AWAY_2
2434,AWAY_2
2435,AWAY_2
2436,AWAY_2
2437,AWAY_2
2438,AWAY_2
2439,AWAY_2
2440,AWAY_2
2441,AWAY_2
2442,AWAY_2
2443,AWAY_2
2444,AWAY_2
2445,AWAY_2
2446,AWAY_2
2447,AWAY_2
2448,AWAY_2
2449,AWAY_2
2450,AWAY_2
2451,AWAY_2
2452,AWAY_2
2453,AWAY_2
2454,AWAY_2
2455,AWAY_2
2456,AWAY_2
2457,AWAY_2
2458,AWAY_2
2459,AWAY_2
2460,AWAY_2
2461,AWAY_2
2462,AWAY_2
2463,AWAY_2
2464,AWAY_2
2465,AWAY_2
2466,AWAY_2
2467,AWAY_2
2468,AWAY_2
2469,AWAY_2
2470,AWAY_2
2471,AWAY_2
2472,AWAY_2
2473,AWAY_2
2474,AWAY_2
2475,AWAY_2
2476,AWAY_2
2477,AWAY_2
2478,AWAY_2
2479,AWAY_2
2480,AWAY_2
2481,AWAY_2
2482,AWAY_2
2483,AWAY_2
2484,AWAY_2
2485,AWAY_2
2486,AWAY_2
2487,AWAY_2
2488,AWAY_2
2489,AWAY_2
2490,AWAY_2
2491,AWAY_2
2492,AWAY_2
2493,AWAY_2
2494,AWAY_2
2495,AWAY_2
2496,AWAY_2
2497,AWAY_2
2498,AWAY_2
2499,AWAY_2
2500,AWAY_2
2501,AWAY_2
2502,AWAY_2
2503,AWAY_2
2504,AWAY_2
2505,AWAY_2
2506,AWAY_2
2507,AWAY_2
2508,AWAY_2
2509,AWAY_2
2510,AWAY_2
2511,AWAY_2
2512,AWAY_2
2513,AWAY_2
2514,AWAY_2
2515,AWAY_2
2516,AWAY_2
2517,AWAY_2
2518,AWAY_2
2519,AWAY_2
2520,AWAY_2
2521,AWAY_2
2522,AWAY_2
2523,AWAY_2
2524,AWAY_2
2525,AWAY_2
2526,AWAY_2
2527,AWAY_2
2528,AWAY_2
2529,AWAY_2
2530,AWAY_2
2531,AWAY_2
2532,AWAY_2
2533,AWAY_2
2534,AWAY_2
2535,AWAY_2
2536,AWAY_2
2537,AWAY_2
2538,AWAY_2
2539,AWAY_2
2540,AWAY_2
2541,AWAY_2
2542,AWAY_2
2543,AWAY_2
2544,AWAY_2
2545,AWAY_2
2546,AWAY_2
2547,AWAY_2
2548,AWAY_2
2549,AWAY_2
2550,AWAY_2
2551,AWAY_2
2552,AWAY_2
2553,AWAY_2
2554,AWAY_2
2555,AWAY_2
2556,AWAY_2
2557,AWAY_2
2558,AWAY_2
2559,AWAY_2
2560,AWAY_2
2561,AWAY_2
2562,AWAY_2
2563,AWAY_2
2564,AWAY_2
2565,AWAY_2
2566,AWAY_2
2567,AWAY_2
2568,AWAY_2
2569,AWAY_2
2570,AWAY_2
2571,AWAY_2
2572,AWAY_2
2573,AWAY_2
2574,AWAY_2
2575,AWAY_2
2576,AWAY_2
2577,AWAY_2
2578,AWAY_2
2579,AWAY_2
2580,AWAY_2
2581,AWAY_2
2582,AWAY_2
2583,AWAY_2
2584,AWAY_2
2585,AWAY_2
2586,AWAY_2
2587,AWAY_2
2588,AWAY_2
2589,AWAY_2
2590,AWAY_2
2591,AWAY_2
2592,AWAY_2
2593,AWAY_2
2594,AWAY_2
2595,AWAY_2
2596,AWAY_2
2597,AWAY_2
2598,AWAY_2
2599,AWAY_2
2600,AWAY_2
2601,AWAY_2
2602,AWAY_2
2603,AWAY_2
2604,AWAY_2
2605,AWAY_2
2606,AWAY_2
2607,AWAY_2
2608,AWAY_2
2609,AWAY_2
2610,AWAY_2
2611,AWAY_2
2612,AWAY_2
2613,AWAY_2
2614,AWAY_2
2615,AWAY_2
2616,AWAY_2
2617,AWAY_2
2618,AWAY_2
2619,AWAY_2
2620,AWAY_2
2621,AWAY_2
2622,AWAY_2
2623,AWAY_2
2624,AWAY_2
2625,AWAY_2
2626,AWAY_2
2627,AWAY_2
2628,AWAY_2
2629,AWAY_2
2630,AWAY_2
2631,AWAY_2
2632,AWAY_2
2633,AWAY_2
2634,AWAY_2
2635,AWAY_2
2636,AWAY_2
2637,AWAY_2
2638,AWAY_2
2639,AWAY_2
2640,AWAY_2
2641,AWAY_2
2642,AWAY_2
2643,AWAY_2
2644,AWAY_2
2645,AWAY_2
2646,AWAY_2
2647,AWAY_2
2648,AWAY_2
2649,AWAY_2
2650,AWAY_2
2651,AWAY_2
2652,AWAY_2
2653,AWAY_2
2654,AWAY_2
2655,AWAY_2
2656,AWAY_2
2657,AWAY_2
2658,AWAY_2
2659,AWAY_2
2660,AWAY_2
2661,AWAY_2
2662,AWAY_2
2663,AWAY_2
2664,AWAY_2
2665,AWAY_2
2666,AWAY_2
2667,AWAY_2
2668,AWAY_2
2669,AWAY_2
2670,AWAY_2
2671,AWAY_2
2672,AWAY_2
2673,AWAY_2
2674,AWAY_2
2675,AWAY_2
2676,AWAY_2
2677,AWAY_2
2678,AWAY_2
2679,AWAY_2
2680,AWAY_2
2681,AWAY_2
2682,AWAY_2
2683,AWAY_2
2684,AWAY_2
2685,AWAY_2
2686,AWAY_2
2687,AWAY_2
2688,AWAY_2
2689,AWAY_2
2690,AWAY_2
2691,AWAY_2
2692,AWAY_2
2693,AWAY_2
2694,AWAY_2
2695,AWAY_2
2696,AWAY_2
2697,AWAY_2
2698,AWAY_2
2699,AWAY_2
2700,AWAY_2
2701,AWAY_2
2702,AWAY_2
2703,AWAY_2
2704,AWAY_2
2705,AWAY_2
2706,AWAY_2
2707,AWAY_2
2708,AWAY_2
2709,AWAY_2
2710,AWAY_2
2711,AWAY_2
2712,AWAY_2
2713,AWAY_2
2714,AWAY_2
2715,AWAY_2
2716,AWAY_2
2717,AWAY_2
2718,AWAY_2
2719,AWAY_2
2720,AWAY_2
2721,AWAY_2
2722,AWAY_2
2723,AWAY_2
2724,AWAY_2
2725,AWAY_2
2726,AWAY_2
2727,AWAY_2
2728,AWAY_2
2729,AWAY_2
2730,AWAY_2
2731,AWAY_2
2732,AWAY_2
2733,AWAY_2
2734,AWAY_2
2735,AWAY_2
2736,AWAY_2
2737,AWAY_2
2738,AWAY_2
2739,AWAY_2
2740,AWAY_2
2741,AWAY_2
2742,AWAY_2
2743,AWAY_2
2744,AWAY_2
2745,AWAY_2
2746,AWAY_2
2747,AWAY_2
2748,AWAY_2
2749,AWAY_2
2750,AWAY_2
2751,AWAY_2
2752,AWAY_2
2753,AWAY_2
2754,AWAY_2
2755,AWAY_2
2756,AWAY_2
2757,AWAY_2
2758,AWAY_2
2759,AWAY_2
2760,AWAY_2
2761,AWAY_2
2762,AWAY_2
2763,AWAY_2
2764,AWAY_2
2765,AWAY_2
2766,AWAY_2
2767,AWAY_2
2768,AWAY_2
2769,AWAY_2
2770,AWAY_2
2771,AWAY_2
2772,AWAY_2
2773,AWAY_2
2774,AWAY_2
2775,AWAY_2
2776,AWAY_2
2777,AWAY_2
2778,AWAY_2
2779,AWAY_2
2780,AWAY_2
2781,AWAY_2
2782,AWAY_2
2783,AWAY_2
2784,AWAY_2
2785,AWAY_2
2786,AWAY_2
2787,AWAY_2
2788,AWAY_2
2789,AWAY_2
2790,AWAY_2
2791,AWAY_2
2792,AWAY_2
2793,AWAY_2
2794,AWAY_2
2795,AWAY_2
2796,AWAY_2
2797,AWAY_2
2798,AWAY_2
2799,AWAY_2
2800,AWAY_2
2801,AWAY_2
2802,AWAY_2
2803,AWAY_2
2804,AWAY_2
2805,AWAY_2
2806,AWAY_2
2807,AWAY_2
2808,AWAY_2
2809,AWAY_2
2810,AWAY_2
2811,AWAY_2
2812,AWAY_2
2813,AWAY_2
2814,AWAY_2
2815,AWAY_2
2816,AWAY_2
2817,AWAY_2
2818,AWAY_2
2819,AWAY_2
2820,AWAY_2
2821,AWAY_2
2822,AWAY_2
2823,AWAY_2
2824,AWAY_2
2825,AWAY_2
2826,AWAY_2
2827,AWAY_2
2828,AWAY_2
2829,AWAY_2
2830,AWAY_2
2831,AWAY_2
2832,AWAY_2
2833,AWAY_2
2834,AWAY_3
2835,AWAY_3
2836,AWAY_3
2837,AWAY_3
2838,AWAY_3
2839,AWAY_3
2840,AWAY_3
2841,AWAY_3
2842,AWAY_3
2843,AWAY_3
2844,AWAY_3
2845,AWAY_3
2846,AWAY_3
2847,AWAY_3
2848,AWAY_3
2849,AWAY_3
2850,AWAY_3
2851,AWAY_3
2852,AWAY_3
2853,AWAY_3
2854,AWAY_3
2855,AWAY_3
2856,AWAY_3
2857,AWAY_3
2858,AWAY_3
2859,AWAY_3
2860,AWAY_3
2861,AWAY_3
2862,AWAY_3
2863,AWAY_3
2864,AWAY_3
2865,AWAY_3
2866,AWAY_3
2867,AWAY_3
2868,AWAY_3
2869,AWAY_3
2870,AWAY_3
2871,AWAY_3
2872,AWAY_3
2873,AWAY_3
2874,AWAY_3
2875,AWAY_3
2876,AWAY_3
2877,AWAY_3
2878,AWAY_3
2879,AWAY_3
2880,AWAY_3
2881,AWAY_3
2882,AWAY_3
2883,AWAY_3
2884,AWAY_3
2885,AWAY_3
2886,AWAY_3
2887,AWAY_3
2888,AWAY_3
2889,AWAY_3
2890,AWAY_3
2891,AWAY_3
2892,AWAY_3
2893,AWAY_3
2894,AWAY_3
2895,AWAY_3
2896,AWAY_3
2897,AWAY_3
2898,AWAY_3
2899,AWAY_3
2900,AWAY_3
2901,AWAY_3
2902,AWAY_3
2903,AWAY_3
2904,AWAY_3
2905,AWAY_3
2906,AWAY_3
2907,AWAY_3
2908,AWAY_3
2909,AWAY_3
2910,AWAY_3
2911,AWAY_3
2912,AWAY_3
2913,AWAY_3
2914,AWAY_3
2915,AWAY_3
2916,AWAY_3
2917,AWAY_3
2918,AWAY_3
2919,AWAY_3
2920,AWAY_3
2921,AWAY_3
2922,AWAY_3
2923,AWAY_3
2924,AWAY_3
2925,AWAY_3
2926,AWAY_3
2927,AWAY_3
2928,AWAY_3
2929,AWAY_3
2930,AWAY_3
2931,AWAY_3
2932,AWAY_3
2933,AWAY_3
2934,AWAY_3
2935,AWAY_3
2936,AWAY_3
2937,AWAY_3
2938,AWAY_3
2939,AWAY_3
2940,AWAY_3
2941,AWAY_3
2942,AWAY_3
2943,AWAY_3
2944,AWAY_3
2945,AWAY_3
2946,AWAY_3
2947,AWAY_3
2948,AWAY_3
2949,AWAY_3
2950,AWAY_3
2951,AWAY_3
2952,AWAY_3
2953,AWAY_3
2954,AWAY_3
2955,AWAY_3
2956,AWAY_3
2957,AWAY_3
2958,AWAY_3
2959,AWAY_3
2960,AWAY_3
2961,AWAY_3
2962,AWAY_3
2963,AWAY_3
2964,AWAY_3
2965,AWAY_3
2966,AWAY_3
2967,AWAY_3
2968,AWAY_3
2969,AWAY_3
2970,AWAY_3
2971,AWAY_3
2972,AWAY_3
2973,AWAY_3
2974,AWAY_3
2975,AWAY_3
2976,AWAY_3
2977,AWAY_3
2978,AWAY_3
2979,AWAY_3
2980,AWAY_3
2981,AWAY_3
2982,AWAY_3
2983,AWAY_3
2984,AWAY_3
2985,AWAY_3
2986,AWAY_3
2987,AWAY_3
2988,AWAY_3
2989,AWAY_3
2990,AWAY_3
2991,AWAY_3
2992,AWAY_3
2993,AWAY_3
2994,AWAY_3
2995,AWAY_3
2996,AWAY_3
2997,AWAY_3
2998,AWAY_3
2999,AWAY_3
3000,AWAY_3
3001,AWAY_3
3002,AWAY_3
3003,AWAY_3
3004,AWAY_3
3005,AWAY_3
3006,AWAY_3
3007,AWAY_3
3008,AWAY_3
3009,AWAY_3
3010,AWAY_3
3011,AWAY_3
3012,AWAY_3
3013,AWAY_3
3014,AWAY_3
3015,AWAY_3
3016,AWAY_3
3017,AWAY_3
3018,AWAY_3
3019,AWAY_3
3020,AWAY_3
3021,AWAY_3
3022,AWAY_3
3023,AWAY_3
3024,AWAY_3
3025,AWAY_3
3026,AWAY_3
3027,AWAY_3
3028,AWAY_3
3029,AWAY_3
3030,AWAY_3
3031,AWAY_3
3032,AWAY_3
3033,AWAY_3
3034,AWAY_3
3035,AWAY_3
3036,AWAY_3
3037,AWAY_3
3038,AWAY_3
3039,AWAY_3
3040,AWAY_3
3041,AWAY_3
3042,AWAY_3
3043,AWAY_3
3044,AWAY_3
3045,AWAY_3
3046,AWAY_3
3047,AWAY_3
3048,AWAY_3
3049,AWAY_3
3050,AWAY_3
3051,AWAY_3
3052,AWAY_3
3053,AWAY_3
3054,AWAY_3
3055,AWAY_3
3056,AWAY_3
3057,AWAY_3
3058,AWAY_3
3059,AWAY_3
3060,AWAY_3
3061,AWAY_3
3062,AWAY_3
3063,AWAY_3
3064,AWAY_3
3065,AWAY_3
3066,AWAY_3
3067,AWAY_3
3068,AWAY_3
3069,AWAY_3
3070,AWAY_3
3071,AWAY_3
3072,AWAY_3
3073,AWAY_3
3074,AWAY_3
3075,AWAY_3
3076,AWAY_3
3077,AWAY_3
3078,AWAY_3
3079,AWAY_3
3080,AWAY_3
3081,AWAY_3
3082,AWAY_3
3083,AWAY_3
3084,AWAY_3
3085,AWAY_3
3086,AWAY_3
3087,AWAY_3
3088,AWAY_3
3089,AWAY_3
3090,AWAY_3
3091,AWAY_3
3092,AWAY_3
3093,AWAY_3
3094,AWAY_3
3095,AWAY_3
3096,AWAY_3
3097,AWAY_3
3098,AWAY_3
3099,AWAY_3
